"node_id","parent_id","node_type","band_code","band_title","scene_slug","scene_title","stage_key","stage_title","sort_order","is_published","topic","summary","objective","dialogue_seed","vocabulary_seed","grammar_seed","estimated_minutes","tags","scene_title_en"
"scene:b2-07:stage:decision-output","scene:b2-07","stage","B2","中高级（深入讨论 + 职场）","b2-07","社会问题讨论","decision-output","第 4 关 · 形成结论","4","true","社会问题讨论","把想法收束成决定、建议、汇报或正式回应。","能围绕“社会问题讨论”输出一段完整结论，兼顾背景、分析、建议和下一步。","围绕“社会问题讨论”设计 5 轮任务型沟通，让学习者形成结论并推动执行。","提取“社会问题讨论”里用于总结、建议、汇报和正式回应的表达。","聚焦复杂复合句、书面口头混合语域和正式场景衔接表达。","6","B2|社会问题讨论|decision-output","Discussing Social Issues"
"scene:b2-08","band:B2","scene","B2","中高级（深入讨论 + 职场）","b2-08","艺术、文学与评论","","","8","true","艺术、文学与评论","中高级（深入讨论 + 职场） 场景：艺术、文学与评论","围绕“艺术、文学与评论”完成从输入、搭建、互动到输出的关卡训练。","围绕“艺术、文学与评论”生成难度递进的场景对话，确保每一关只聚焦一个核心任务。","围绕“艺术、文学与评论”提炼高频词、功能短语、可替换句型和复用表达。","根据 B2 阶段特点，为“艺术、文学与评论”匹配最实用的语法重点与表达结构。","20","B2|艺术-文学与评论","Art, Literature, and Criticism"
"scene:b2-08:stage:context-analysis","scene:b2-08","stage","B2","中高级（深入讨论 + 职场）","b2-08","艺术、文学与评论","context-analysis","第 1 关 · 拆解情境","1","true","艺术、文学与评论","明确利益相关方、问题背景和沟通目标。","能分析“艺术、文学与评论”中的立场、目标与约束，知道发言应围绕什么展开。","围绕“艺术、文学与评论”设计 2 轮场景分析型对话，突出背景和目标确认。","提取“艺术、文学与评论”里用于分析情况、比较选项和说明限制的表达。","聚焦条件句、被动语态、比较结构和解释型从句。","4","B2|艺术-文学与评论|context-analysis","Art, Literature, and Criticism"
"scene:b2-08:stage:positioning","scene:b2-08","stage","B2","中高级（深入讨论 + 职场）","b2-08","艺术、文学与评论","positioning","第 2 关 · 立场表达","2","true","艺术、文学与评论","学会清晰表达主张、保留意见和优先级。","能就“艺术、文学与评论”清楚表明立场，提出建议、保留或替代方案。","围绕“艺术、文学与评论”设计 3 轮立场表达对话，让学习者比较并选择方案。","提取“艺术、文学与评论”里用于主张、让步、比较和推荐的表达。","聚焦虚拟语气基础、情态动词推断和名词化表达。","5","B2|艺术-文学与评论|positioning","Art, Literature, and Criticism"
"scene:b2-08:stage:negotiation-loop","scene:b2-08","stage","B2","中高级（深入讨论 + 职场）","b2-08","艺术、文学与评论","negotiation-loop","第 3 关 · 推进协商","3","true","艺术、文学与评论","处理不同意见，把沟通往下一步推进。","能在“艺术、文学与评论”中处理异议、追问与分歧，把对话推进到可执行结论。","围绕“艺术、文学与评论”设计 4 轮协商型互动，加入反对意见和修正方案。","提取“艺术、文学与评论”里用于协商、缓冲、重申重点和推进决定的表达。","聚焦让步、转折、假设和更精确的逻辑衔接。","5","B2|艺术-文学与评论|negotiation-loop","Art, Literature, and Criticism"
"scene:b2-08:stage:decision-output","scene:b2-08","stage","B2","中高级（深入讨论 + 职场）","b2-08","艺术、文学与评论","decision-output","第 4 关 · 形成结论","4","true","艺术、文学与评论","把想法收束成决定、建议、汇报或正式回应。","能围绕“艺术、文学与评论”输出一段完整结论，兼顾背景、分析、建议和下一步。","围绕“艺术、文学与评论”设计 5 轮任务型沟通，让学习者形成结论并推动执行。","提取“艺术、文学与评论”里用于总结、建议、汇报和正式回应的表达。","聚焦复杂复合句、书面口头混合语域和正式场景衔接表达。","6","B2|艺术-文学与评论|decision-output","Art, Literature, and Criticism"
"scene:b2-09","band:B2","scene","B2","中高级（深入讨论 + 职场）","b2-09","协商与简单谈判","","","9","true","协商与简单谈判","中高级（深入讨论 + 职场） 场景：协商与简单谈判","围绕“协商与简单谈判”完成从输入、搭建、互动到输出的关卡训练。","围绕“协商与简单谈判”生成难度递进的场景对话，确保每一关只聚焦一个核心任务。","围绕“协商与简单谈判”提炼高频词、功能短语、可替换句型和复用表达。","根据 B2 阶段特点，为“协商与简单谈判”匹配最实用的语法重点与表达结构。","20","B2|协商与简单谈判","Negotiation and Simple Bargaining"
"scene:b2-09:stage:context-analysis","scene:b2-09","stage","B2","中高级（深入讨论 + 职场）","b2-09","协商与简单谈判","context-analysis","第 1 关 · 拆解情境","1","true","协商与简单谈判","明确利益相关方、问题背景和沟通目标。","能分析“协商与简单谈判”中的立场、目标与约束，知道发言应围绕什么展开。","围绕“协商与简单谈判”设计 2 轮场景分析型对话，突出背景和目标确认。","提取“协商与简单谈判”里用于分析情况、比较选项和说明限制的表达。","聚焦条件句、被动语态、比较结构和解释型从句。","4","B2|协商与简单谈判|context-analysis","Negotiation and Simple Bargaining"
"scene:b2-09:stage:positioning","scene:b2-09","stage","B2","中高级（深入讨论 + 职场）","b2-09","协商与简单谈判","positioning","第 2 关 · 立场表达","2","true","协商与简单谈判","学会清晰表达主张、保留意见和优先级。","能就“协商与简单谈判”清楚表明立场，提出建议、保留或替代方案。","围绕“协商与简单谈判”设计 3 轮立场表达对话，让学习者比较并选择方案。","提取“协商与简单谈判”里用于主张、让步、比较和推荐的表达。","聚焦虚拟语气基础、情态动词推断和名词化表达。","5","B2|协商与简单谈判|positioning","Negotiation and Simple Bargaining"
"scene:b2-09:stage:negotiation-loop","scene:b2-09","stage","B2","中高级（深入讨论 + 职场）","b2-09","协商与简单谈判","negotiation-loop","第 3 关 · 推进协商","3","true","协商与简单谈判","处理不同意见，把沟通往下一步推进。","能在“协商与简单谈判”中处理异议、追问与分歧，把对话推进到可执行结论。","围绕“协商与简单谈判”设计 4 轮协商型互动，加入反对意见和修正方案。","提取“协商与简单谈判”里用于协商、缓冲、重申重点和推进决定的表达。","聚焦让步、转折、假设和更精确的逻辑衔接。","5","B2|协商与简单谈判|negotiation-loop","Negotiation and Simple Bargaining"
"scene:b2-09:stage:decision-output","scene:b2-09","stage","B2","中高级（深入讨论 + 职场）","b2-09","协商与简单谈判","decision-output","第 4 关 · 形成结论","4","true","协商与简单谈判","把想法收束成决定、建议、汇报或正式回应。","能围绕“协商与简单谈判”输出一段完整结论，兼顾背景、分析、建议和下一步。","围绕“协商与简单谈判”设计 5 轮任务型沟通，让学习者形成结论并推动执行。","提取“协商与简单谈判”里用于总结、建议、汇报和正式回应的表达。","聚焦复杂复合句、书面口头混合语域和正式场景衔接表达。","6","B2|协商与简单谈判|decision-output","Negotiation and Simple Bargaining"
"scene:b2-10","band:B2","scene","B2","中高级（深入讨论 + 职场）","b2-10","演讲与展示（Presentation）","","","10","true","演讲与展示（Presentation）","中高级（深入讨论 + 职场） 场景：演讲与展示（Presentation）","围绕“演讲与展示（Presentation）”完成从输入、搭建、互动到输出的关卡训练。","围绕“演讲与展示（Presentation）”生成难度递进的场景对话，确保每一关只聚焦一个核心任务。","围绕“演讲与展示（Presentation）”提炼高频词、功能短语、可替换句型和复用表达。","根据 B2 阶段特点，为“演讲与展示（Presentation）”匹配最实用的语法重点与表达结构。","20","B2|演讲与展示-presentation","Presentations and Public Speaking"
"scene:b2-10:stage:context-analysis","scene:b2-10","stage","B2","中高级（深入讨论 + 职场）","b2-10","演讲与展示（Presentation）","context-analysis","第 1 关 · 拆解情境","1","true","演讲与展示（Presentation）","明确利益相关方、问题背景和沟通目标。","能分析“演讲与展示（Presentation）”中的立场、目标与约束，知道发言应围绕什么展开。","围绕“演讲与展示（Presentation）”设计 2 轮场景分析型对话，突出背景和目标确认。","提取“演讲与展示（Presentation）”里用于分析情况、比较选项和说明限制的表达。","聚焦条件句、被动语态、比较结构和解释型从句。","4","B2|演讲与展示-presentation|context-analysis","Presentations and Public Speaking"
