row_id,book_slug,book_title,topic,subtopic,word,phonetic,chinese,example,hint,sort_order
"2542","categorized-collection","按类型区分（4000词）","通用概念","范围","exclusion","ɪkˈskluːʒ(ə)n","n. 排除；排斥；被排除在外的事物","Try using ""exclusion"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 exclusion 和“排除”稳定对应起来，再连同例句一起复用。","2542"
"2543","categorized-collection","按类型区分（4000词）","通用概念","范围","exclusive","ɪkˈskluːsɪv","adj. 独有的；高级的；排外的","Try using ""exclusive"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 exclusive 和“独有的”稳定对应起来，再连同例句一起复用。","2543"
"2544","categorized-collection","按类型区分（4000词）","通用概念","范围","external","ɪkˈstɜːn(ə)l","adj. 外部的；外界的","Try using ""external"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 external 和“外部的”稳定对应起来，再连同例句一起复用。","2544"
"2545","categorized-collection","按类型区分（4000词）","通用概念","范围","extraneous","ɪkˈstreɪniəs","adj. 外来的；无关的","Try using ""extraneous"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 extraneous 和“外来的”稳定对应起来，再连同例句一起复用。","2545"
"2546","categorized-collection","按类型区分（4000词）","通用概念","范围","extra","ˈekstrə","adj. 额外的 adv. 额外地 n. 额外的事物","Try using ""extra"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 extra 和“额外的 adv. 额外地 n. 额外的事物”稳定对应起来，再连同例句一起复用。","2546"
"2547","categorized-collection","按类型区分（4000词）","通用概念","范围","impertinent","ɪmˈpɜːtɪnənt","adj. 鲁莽的；无礼的；不相干的","Try using ""impertinent"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 impertinent 和“鲁莽的”稳定对应起来，再连同例句一起复用。","2547"
"2548","categorized-collection","按类型区分（4000词）","通用概念","范围","irrelevant","ɪˈreləvənt","adj. 无关紧要的；不相关的","Try using ""irrelevant"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 irrelevant 和“无关紧要的”稳定对应起来，再连同例句一起复用。","2548"
"2549","categorized-collection","按类型区分（4000词）","通用概念","范围","preclude","prɪˈkluːd","v. 阻止；排除","Try using ""preclude"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 preclude 和“阻止”稳定对应起来，再连同例句一起复用。","2549"
"2550","categorized-collection","按类型区分（4000词）","通用概念","范围","save","seɪv","v. 保存；节省；拯救 prep. 除...之外；除了 conj. 若不是；除了","Try using ""save"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 save 和“保存”稳定对应起来，再连同例句一起复用。","2550"
"2551","categorized-collection","按类型区分（4000词）","通用概念","范围","scope","skəʊp","n. 范围；领域","Try using ""scope"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 scope 和“范围”稳定对应起来，再连同例句一起复用。","2551"
"2552","categorized-collection","按类型区分（4000词）","通用概念","范围","span","spæn","n. 时距；范围；跨度 v. 持续；跨越；涉及","Try using ""span"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 span 和“时距”稳定对应起来，再连同例句一起复用。","2552"
"2553","categorized-collection","按类型区分（4000词）","通用概念","范围","bound","baʊnd","adj. 一定会；有义务的；密切相关的；准备前往 v. 受…限制；跳跃 v. 捆绑；“bind”的过去式和过去分词 n. 跳跃","Try using ""bound"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 bound 和“一定会”稳定对应起来，再连同例句一起复用。","2553"
"2554","categorized-collection","按类型区分（4000词）","通用概念","范围","confines","kənˈfaɪnz","n. 范围；界限；疆界（confine的复数）; vt. 限制；禁闭（confine的三单形式）","Try using ""confines"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 confines 和“范围”稳定对应起来，再连同例句一起复用。","2554"
"2555","categorized-collection","按类型区分（4000词）","通用概念","范围","spectrum","ˈspektrəm","n. 范围；幅度；光谱；波谱","Try using ""spectrum"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 spectrum 和“范围”稳定对应起来，再连同例句一起复用。","2555"
"2556","categorized-collection","按类型区分（4000词）","通用概念","范围","extension","ɪkˈstenʃ(ə)n","n. 延伸；扩展；延长期；电话分机","Try using ""extension"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 extension 和“延伸”稳定对应起来，再连同例句一起复用。","2556"
"2557","categorized-collection","按类型区分（4000词）","通用概念","范围","include","ɪnˈkluːd","v. 包括；包含","Try using ""include"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 include 和“包括”稳定对应起来，再连同例句一起复用。","2557"
"2558","categorized-collection","按类型区分（4000词）","通用概念","范围","compose","kəmˈpəʊz","v. 创作；组成；使镇定","Try using ""compose"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 compose 和“创作”稳定对应起来，再连同例句一起复用。","2558"
"2559","categorized-collection","按类型区分（4000词）","通用概念","范围","consist","kənˈsɪst","v. 由…组成；在于；一致；符合","Try using ""consist"" in a sentence related to 万事万物 范围.","放到“通用概念里的“范围””这一类里记，先把 consist 和“由…组成”稳定对应起来，再连同例句一起复用。","2559"
"2560","categorized-collection","按类型区分（4000词）","通用概念","方式","direct","dəˈrekt","adj. 直接的 v. 指导；指示","Try using ""direct"" in a sentence related to 万事万物 方式.","放到“通用概念里的“方式””这一类里记，先把 direct 和“直接的 v. 指导”稳定对应起来，再连同例句一起复用。","2560"
"2561","categorized-collection","按类型区分（4000词）","通用概念","方式","forthright","ˈfɔːθraɪt","adj. 直截了当的；直率的；坦白的","Try using ""forthright"" in a sentence related to 万事万物 方式.","放到“通用概念里的“方式””这一类里记，先把 forthright 和“直截了当的”稳定对应起来，再连同例句一起复用。","2561"
"2562","categorized-collection","按类型区分（4000词）","通用概念","方式","via","ˈvaɪə","prep. 通过；经由","Try using ""via"" in a sentence related to 万事万物 方式.","放到“通用概念里的“方式””这一类里记，先把 via 和“通过”稳定对应起来，再连同例句一起复用。","2562"
"2563","categorized-collection","按类型区分（4000词）","通用概念","方式","access","ˈækses","n. 进入；通道；接触（的机会或权利） v. 接近；使用；获取","Try using ""access"" in a sentence related to 万事万物 方式.","放到“通用概念里的“方式””这一类里记，先把 access 和“进入”稳定对应起来，再连同例句一起复用。","2563"
"2564","categorized-collection","按类型区分（4000词）","通用概念","方式","approach","əˈprəʊtʃ","v. 接近；靠近；临近；处理 n. 方法；接近；靠近；路径","Try using ""approach"" in a sentence related to 万事万物 方式.","放到“通用概念里的“方式””这一类里记，先把 approach 和“接近”稳定对应起来，再连同例句一起复用。","2564"
"2565","categorized-collection","按类型区分（4000词）","通用概念","方式","tactic","ˈtæktɪk","n. 战术；策略","Try using ""tactic"" in a sentence related to 万事万物 方式.","放到“通用概念里的“方式””这一类里记，先把 tactic 和“战术”稳定对应起来，再连同例句一起复用。","2565"
"2566","categorized-collection","按类型区分（4000词）","通用概念","方式","indirect","ˌɪndəˈrekt","adj. 间接的；迂回的","Try using ""indirect"" in a sentence related to 万事万物 方式.","放到“通用概念里的“方式””这一类里记，先把 indirect 和“间接的”稳定对应起来，再连同例句一起复用。","2566"
"2567","categorized-collection","按类型区分（4000词）","通用概念","方式","immediate","ɪˈmiːdiət","adj. 立即的；即刻的；最近的；紧接的","Try using ""immediate"" in a sentence related to 万事万物 方式.","放到“通用概念里的“方式””这一类里记，先把 immediate 和“立即的”稳定对应起来，再连同例句一起复用。","2567"
